Time,result,table,_start,_stop,_time,_measurement,dst_ip,protocol,src_ip,ack_rtt_ms,avg_latency_ms,bandwidth_mbps,jitter_ms,packet_length_bytes,retransmission,session_duration_sec,tcp_dst_port,tcp_src_port,time_delta_ms,total_data_mb,ttl,window_size,tcp_flags
2024-12-07 04:16:43.161636+00:00,_result,48,2024-12-07 04:16:15.021756+00:00,2024-12-07 04:17:15.021756+00:00,2024-12-07 04:16:43.161636+00:00,network_metrics,3232235775,UDP,3232235653,8.5,0.15,0.0,0.57,0.0,0,12.08,443.0,443.0,0.0,0.52,0.5,0.007985678704856787,
2024-12-07 04:16:43.302096+00:00,_result,49,2024-12-07 04:16:15.021756+00:00,2024-12-07 04:17:15.021756+00:00,2024-12-07 04:16:43.302096+00:00,network_metrics,3232235775,UDP,3232235695,8.5,88.22,0.0,106.94,0.01,0,2.98,443.0,443.0,163.85,0.12,0.24803149606299213,0.007985678704856787,
2024-12-07 04:16:43.480341+00:00,_result,50,2024-12-07 04:16:15.021756+00:00,2024-12-07 04:17:15.021756+00:00,2024-12-07 04:16:43.480341+00:00,network_metrics,3232235775,UDP,3232235697,8.5,145.98,0.0,,0.01,0,0.0,443.0,443.0,145.98,0.07,0.5,0.007985678704856787,
2024-12-07 04:16:52.683880+00:00,_result,50,2024-12-07 04:16:15.021756+00:00,2024-12-07 04:17:15.021756+00:00,2024-12-07 04:16:52.683880+00:00,network_metrics,3232235775,UDP,3232235697,17.85,154.83,0.0,,0.03,0,0.0,60330.0,443.0,154.83,0.3,1.0,0.019087136929460596,
2024-12-07 04:16:43.526753+00:00,_result,51,2024-12-07 04:16:15.021756+00:00,2024-12-07 04:17:15.021756+00:00,2024-12-07 04:16:43.526753+00:00,network_metrics,3232235775,UDP,3232235739,8.5,329.21,0.0,,0.01,0,0.0,443.0,443.0,329.21,0.07,0.5,0.007985678704856787,
2024-12-07 04:16:22.482400+00:00,_result,52,2024-12-07 04:16:15.021756+00:00,2024-12-07 04:17:15.021756+00:00,2024-12-07 04:16:22.482400+00:00,network_metrics,3232235775,UDP,3232235740,48.94,0.0,0.0,0.0,0.01,0,25.08,443.0,443.0,0.0,0.45,0.5,0.007827878233005264,
2024-12-07 04:16:43.627973+00:00,_result,52,2024-12-07 04:16:15.021756+00:00,2024-12-07 04:17:15.021756+00:00,2024-12-07 04:16:43.627973+00:00,network_metrics,3232235775,UDP,3232235740,8.5,0.0,0.0,0.0,0.01,0,15.15,443.0,443.0,0.0,0.21,0.5,0.007985678704856787,
2024-12-07 04:16:45.105598+00:00,_result,53,2024-12-07 04:16:15.021756+00:00,2024-12-07 04:17:15.021756+00:00,2024-12-07 04:16:45.105598+00:00,network_metrics,3232235775,UDP,3232235765,8.5,21.01,0.0,,0.01,0,0.0,443.0,443.0,21.01,0.07,0.5,0.007985678704856787,
2024-12-07 04:16:24.430333+00:00,_result,54,2024-12-07 04:16:15.021756+00:00,2024-12-07 04:17:15.021756+00:00,2024-12-07 04:16:24.430333+00:00,network_metrics,3232236031,TCP,3232235765,48.94,236.88,0.0,138.57,0.0,1,23.88,1688.0,59566.0,61.61,0.3,0.5,0.9802395666437781,0.0
2024-12-07 04:16:45.154015+00:00,_result,55,2024-12-07 04:16:15.021756+00:00,2024-12-07 04:17:15.021756+00:00,2024-12-07 04:16:45.154015+00:00,network_metrics,3353925370,TCP,3232235765,8.5,2.63,0.0,8.63,0.0,0,10.87,443.0,60218.0,1.45,12.25,0.5,1.0,0.0
2024-12-07 04:16:59.185330+00:00,_result,55,2024-12-07 04:16:15.021756+00:00,2024-12-07 04:17:15.021756+00:00,2024-12-07 04:16:59.185330+00:00,network_metrics,3353925370,TCP,3232235765,41.38,3.49,0.0,2.31,0.0,0,0.24,443.0,60330.0,0.95,0.0,1.0,0.1632825719120135,0.0
2024-12-07 04:17:01.148056+00:00,_result,55,2024-12-07 04:16:15.021756+00:00,2024-12-07 04:17:15.021756+00:00,2024-12-07 04:17:01.148056+00:00,network_metrics,3353925370,TCP,3232235765,4.53,18.39,0.0,42.67,0.0,0,0.18,443.0,60330.0,14.28,5.08,1.0,1.0,0.0
2024-12-07 04:17:03.153460+00:00,_result,55,2024-12-07 04:16:15.021756+00:00,2024-12-07 04:17:15.021756+00:00,2024-12-07 04:17:03.153460+00:00,network_metrics,3353925370,TCP,3232235765,535.28,9.8,0.0,6.57,0.0,0,0.14,443.0,60330.0,16.89,0.0,1.0,1.0,0.0
2024-12-07 04:17:05.160662+00:00,_result,55,2024-12-07 04:16:15.021756+00:00,2024-12-07 04:17:15.021756+00:00,2024-12-07 04:17:05.160662+00:00,network_metrics,3353925370,TCP,3232235765,641.3,11.73,0.0,6.17,0.01,0,0.22,443.0,60330.0,15.95,2.45,1.0,1.0,0.0
2024-12-07 04:17:07.519203+00:00,_result,55,2024-12-07 04:16:15.021756+00:00,2024-12-07 04:17:15.021756+00:00,2024-12-07 04:17:07.519203+00:00,network_metrics,3353925370,TCP,3232235765,579.52,8.15,0.0,4.95,0.01,0,0.18,443.0,60330.0,14.44,3.66,1.0,1.0,0.0
2024-12-07 04:17:10.018042+00:00,_result,55,2024-12-07 04:16:15.021756+00:00,2024-12-07 04:17:15.021756+00:00,2024-12-07 04:17:10.018042+00:00,network_metrics,3353925370,TCP,3232235765,8.03,25.3,0.0,141.15,0.01,0,0.51,443.0,60330.0,4.49,14.57,0.34196891191709844,1.0,0.0
2024-12-07 04:17:13.027426+00:00,_result,55,2024-12-07 04:16:15.021756+00:00,2024-12-07 04:17:15.021756+00:00,2024-12-07 04:17:13.027426+00:00,network_metrics,3353925370,TCP,3232235765,833.33,3.84,0.0,2.72,0.0,0,0.21,443.0,60330.0,9.17,0.33,1.0,1.0,0.0
2024-12-07 04:16:53.100343+00:00,_result,56,2024-12-07 04:16:15.021756+00:00,2024-12-07 04:17:15.021756+00:00,2024-12-07 04:16:53.100343+00:00,network_metrics,3353925370,TLSv1.3,3232235765,17.85,5.69,0.0,15.73,0.07,0,0.42,443.0,60330.0,3.25,23.84,1.0,0.17925311203319502,1.0
2024-12-07 04:16:24.451219+00:00,_result,57,2024-12-07 04:16:15.021756+00:00,2024-12-07 04:17:15.021756+00:00,2024-12-07 04:16:24.451219+00:00,network_metrics,3625466116,TCP,3232235765,48.94,2.01,0.0,1.82,0.0,0,0.06,443.0,60095.0,3.34,7.25,0.5,0.9802395666437781,0.0
2024-12-07 04:16:45.238072+00:00,_result,57,2024-12-07 04:16:15.021756+00:00,2024-12-07 04:17:15.021756+00:00,2024-12-07 04:16:45.238072+00:00,network_metrics,3625466116,TCP,3232235765,0.16,32.3,0.0,47.91,0.0,0,4.45,443.0,60095.0,0.12,12.16,0.5,0.007923412204234122,0.6363636363636364
2024-12-07 04:16:24.467966+00:00,_result,58,2024-12-07 04:16:15.021756+00:00,2024-12-07 04:17:15.021756+00:00,2024-12-07 04:16:24.467966+00:00,network_metrics,3639550132,TCP,3232235765,48.94,2.19,0.0,5.18,0.0,0,1.57,443.0,60078.0,19.59,11.74,0.5,0.9802395666437781,0.0
2024-12-07 04:16:45.284581+00:00,_result,58,2024-12-07 04:16:15.021756+00:00,2024-12-07 04:17:15.021756+00:00,2024-12-07 04:16:45.284581+00:00,network_metrics,3639550132,TCP,3232235765,8.5,0.36,0.0,0.37,0.0,0,0.0,443.0,60078.0,0.62,0.04,0.5,0.007985678704856787,0.6818181818181818
2024-12-07 04:16:24.494916+00:00,_result,59,2024-12-07 04:16:15.021756+00:00,2024-12-07 04:17:15.021756+00:00,2024-12-07 04:16:24.494916+00:00,network_metrics,3639550644,TCP,3232235765,48.94,0.26,0.0,0.01,0.0,0,0.0,443.0,59693.0,0.25,0.05,0.5,0.007827878233005264,0.6521739130434783
2024-12-07 04:16:22.154776+00:00,_result,60,2024-12-07 04:16:15.021756+00:00,2024-12-07 04:17:15.021756+00:00,2024-12-07 04:16:22.154776+00:00,network_metrics,3758096385,IGMPv2,3232235521,48.94,257.97,0.0,,0.0,0,0.0,443.0,443.0,257.97,0.01,0.0,0.007827878233005264,
2024-12-07 04:16:22.501206+00:00,_result,61,2024-12-07 04:16:15.021756+00:00,2024-12-07 04:17:15.021756+00:00,2024-12-07 04:16:22.501206+00:00,network_metrics,3758096635,IGMPv2,3232235740,48.94,327.95,0.0,,0.0,0,0.0,443.0,443.0,327.95,0.01,0.0,0.007827878233005264,
2024-12-07 04:16:22.204785+00:00,_result,62,2024-12-07 04:16:15.021756+00:00,2024-12-07 04:17:15.021756+00:00,2024-12-07 04:16:22.204785+00:00,network_metrics,3758096635,MDNS,3232235644,48.94,15.24,0.0,21.55,0.01,0,19.97,443.0,443.0,30.47,0.25,1.0,0.007827878233005264,
2024-12-07 04:16:43.077877+00:00,_result,62,2024-12-07 04:16:15.021756+00:00,2024-12-07 04:17:15.021756+00:00,2024-12-07 04:16:43.077877+00:00,network_metrics,3758096635,MDNS,3232235644,8.5,159.99,0.0,,0.01,0,0.0,443.0,443.0,159.99,0.09,1.0,0.007985678704856787,
2024-12-07 04:16:22.297700+00:00,_result,63,2024-12-07 04:16:15.021756+00:00,2024-12-07 04:17:15.021756+00:00,2024-12-07 04:16:22.297700+00:00,network_metrics,3758096635,MDNS,3232235653,48.94,27.05,0.0,51.61,0.01,0,1.64,443.0,443.0,0.62,9.46,0.0,0.007827878233005264,
2024-12-07 04:16:43.200665+00:00,_result,63,2024-12-07 04:16:15.021756+00:00,2024-12-07 04:17:15.021756+00:00,2024-12-07 04:16:43.200665+00:00,network_metrics,3758096635,MDNS,3232235653,8.5,32.31,0.0,65.98,0.01,0,12.08,443.0,443.0,0.0,4.01,0.0,0.007985678704856787,
2024-12-07 04:16:43.352065+00:00,_result,64,2024-12-07 04:16:15.021756+00:00,2024-12-07 04:17:15.021756+00:00,2024-12-07 04:16:43.352065+00:00,network_metrics,3758096635,MDNS,3232235695,8.5,80.64,0.0,71.69,0.01,0,4.72,443.0,443.0,42.28,0.43,1.0,0.007985678704856787,
2024-12-07 04:17:09.864118+00:00,_result,64,2024-12-07 04:16:15.021756+00:00,2024-12-07 04:17:15.021756+00:00,2024-12-07 04:17:09.864118+00:00,network_metrics,3758096635,MDNS,3232235695,2.85,0.0,0.0,0.0,0.03,0,0.09,60330.0,443.0,0.0,0.67,1.0,0.3007246376811594,
2024-12-07 04:16:22.418362+00:00,_result,65,2024-12-07 04:16:15.021756+00:00,2024-12-07 04:17:15.021756+00:00,2024-12-07 04:16:22.418362+00:00,network_metrics,3758096635,MDNS,3232235708,48.94,141.51,0.0,,0.09,0,0.0,443.0,443.0,141.51,0.92,1.0,0.007827878233005264,
2024-12-07 04:16:22.446438+00:00,_result,66,2024-12-07 04:16:15.021756+00:00,2024-12-07 04:17:15.021756+00:00,2024-12-07 04:16:22.446438+00:00,network_metrics,3758096635,MDNS,3232235725,48.94,81.0,0.0,,0.05,0,0.0,443.0,443.0,81.0,0.51,1.0,0.007827878233005264,
2024-12-07 04:16:43.564419+00:00,_result,67,2024-12-07 04:16:15.021756+00:00,2024-12-07 04:17:15.021756+00:00,2024-12-07 04:16:43.564419+00:00,network_metrics,3758096635,MDNS,3232235739,8.5,185.11,0.0,212.18,0.02,0,0.83,443.0,443.0,0.0,1.01,0.0,0.007985678704856787,
2024-12-07 04:16:43.661218+00:00,_result,68,2024-12-07 04:16:15.021756+00:00,2024-12-07 04:17:15.021756+00:00,2024-12-07 04:16:43.661218+00:00,network_metrics,3758096635,MDNS,3232235740,8.5,126.64,0.0,65.85,0.01,0,1.01,443.0,443.0,173.2,0.13,0.0,0.007985678704856787,
2024-12-07 04:16:23.889795+00:00,_result,69,2024-12-07 04:16:15.021756+00:00,2024-12-07 04:17:15.021756+00:00,2024-12-07 04:16:23.889795+00:00,network_metrics,3758096635,MDNS,3232235749,48.94,0.0,0.0,0.0,0.01,0,1.02,443.0,443.0,0.0,0.18,0.0,0.007827878233005264,
2024-12-07 04:16:23.962297+00:00,_result,70,2024-12-07 04:16:15.021756+00:00,2024-12-07 04:17:15.021756+00:00,2024-12-07 04:16:23.962297+00:00,network_metrics,3758096635,MDNS,3232235751,48.94,21.96,0.0,78.5,0.06,0,30.01,443.0,443.0,0.0,11.56,0.0,0.007827878233005264,
2024-12-07 04:16:43.769278+00:00,_result,70,2024-12-07 04:16:15.021756+00:00,2024-12-07 04:17:15.021756+00:00,2024-12-07 04:16:43.769278+00:00,network_metrics,3758096635,MDNS,3232235751,8.5,116.57,0.0,256.21,0.01,0,16.99,443.0,443.0,0.17,5.62,0.0,0.007985678704856787,
2024-12-07 04:16:52.724915+00:00,_result,70,2024-12-07 04:16:15.021756+00:00,2024-12-07 04:17:15.021756+00:00,2024-12-07 04:16:52.724915+00:00,network_metrics,3758096635,MDNS,3232235751,17.85,0.0,0.0,0.0,0.03,0,0.0,60330.0,443.0,0.0,4.27,0.0,0.019087136929460596,
2024-12-07 04:16:23.979988+00:00,_result,71,2024-12-07 04:16:15.021756+00:00,2024-12-07 04:17:15.021756+00:00,2024-12-07 04:16:23.979988+00:00,network_metrics,3858759681,UDP,3232235751,48.94,252.17,0.0,268.52,0.01,0,30.0,443.0,443.0,485.86,3.22,0.0,0.007827878233005264,
2024-12-07 04:16:43.812376+00:00,_result,71,2024-12-07 04:16:15.021756+00:00,2024-12-07 04:17:15.021756+00:00,2024-12-07 04:16:43.812376+00:00,network_metrics,3858759681,UDP,3232235751,8.5,250.62,0.0,213.23,0.01,0,20.07,443.0,443.0,0.0,1.57,0.0,0.007985678704856787,
2024-12-07 04:16:52.773843+00:00,_result,71,2024-12-07 04:16:15.021756+00:00,2024-12-07 04:17:15.021756+00:00,2024-12-07 04:16:52.773843+00:00,network_metrics,3858759681,UDP,3232235751,17.85,153.31,0.0,,0.03,0,0.0,60330.0,443.0,153.31,0.34,0.0,0.019087136929460596,
2024-12-07 04:17:07.500626+00:00,_result,71,2024-12-07 04:16:15.021756+00:00,2024-12-07 04:17:15.021756+00:00,2024-12-07 04:17:07.500626+00:00,network_metrics,3858759681,UDP,3232235751,219.38,73.98,0.0,,0.03,0,0.0,60330.0,443.0,73.98,0.34,0.0,0.0,
2024-12-07 04:16:22.463169+00:00,_result,72,2024-12-07 04:16:15.021756+00:00,2024-12-07 04:17:15.021756+00:00,2024-12-07 04:16:22.463169+00:00,network_metrics,4026531834,IGMPv2,3232235726,48.94,0.0,0.0,,0.0,0,0.0,443.0,443.0,0.0,0.01,0.0,0.007827878233005264,
2024-12-07 04:16:22.178967+00:00,_result,73,2024-12-07 04:16:15.021756+00:00,2024-12-07 04:17:15.021756+00:00,2024-12-07 04:16:22.178967+00:00,network_metrics,4026531834,SSDP,3232235521,48.94,35.03,0.01,105.09,0.08,0,0.0,443.0,443.0,315.28,8.07,0.003937007874015748,0.007827878233005264,
2024-12-07 04:16:43.050785+00:00,_result,73,2024-12-07 04:16:15.021756+00:00,2024-12-07 04:17:15.021756+00:00,2024-12-07 04:16:43.050785+00:00,network_metrics,4026531834,SSDP,3232235521,8.5,18.48,0.0,55.43,0.06,0,0.0,443.0,443.0,166.3,5.8,0.003937007874015748,0.007985678704856787,
2024-12-07 04:16:22.325213+00:00,_result,74,2024-12-07 04:16:15.021756+00:00,2024-12-07 04:17:15.021756+00:00,2024-12-07 04:16:22.325213+00:00,network_metrics,4026531834,SSDP,3232235653,48.94,66.34,0.0,87.94,0.02,0,1.44,443.0,443.0,158.05,5.39,0.011811023622047244,0.007827878233005264,
2024-12-07 04:16:43.235629+00:00,_result,74,2024-12-07 04:16:15.021756+00:00,2024-12-07 04:17:15.021756+00:00,2024-12-07 04:16:43.235629+00:00,network_metrics,4026531834,SSDP,3232235653,8.5,18.85,0.0,41.61,0.02,0,4.1,443.0,443.0,0.78,3.1,0.011811023622047244,0.007985678704856787,
2024-12-07 04:16:43.436194+00:00,_result,75,2024-12-07 04:16:15.021756+00:00,2024-12-07 04:17:15.021756+00:00,2024-12-07 04:16:43.436194+00:00,network_metrics,4026531834,SSDP,3232235695,8.5,379.72,0.0,195.4,0.02,0,4.81,443.0,443.0,653.53,0.75,1.0,0.007985678704856787,
2024-12-07 04:17:09.904699+00:00,_result,75,2024-12-07 04:16:15.021756+00:00,2024-12-07 04:17:15.021756+00:00,2024-12-07 04:17:09.904699+00:00,network_metrics,4026531834,SSDP,3232235695,2.85,282.51,0.0,,0.08,0,0.0,60330.0,443.0,282.51,0.85,1.0,0.3007246376811594,
2024-12-07 04:16:22.386392+00:00,_result,76,2024-12-07 04:16:15.021756+00:00,2024-12-07 04:17:15.021756+00:00,2024-12-07 04:16:22.386392+00:00,network_metrics,4026531834,SSDP,3232235697,48.94,9.22,0.0,10.61,0.04,0,3.06,443.0,443.0,20.38,1.4,0.0,0.007827878233005264,
2024-12-07 04:16:43.597089+00:00,_result,77,2024-12-07 04:16:15.021756+00:00,2024-12-07 04:17:15.021756+00:00,2024-12-07 04:16:43.597089+00:00,network_metrics,4026531834,SSDP,3232235739,8.5,268.18,0.0,276.2,0.03,0,2.98,443.0,443.0,201.79,1.02,0.0,0.007985678704856787,
2024-12-07 04:16:23.842003+00:00,_result,78,2024-12-07 04:16:15.021756+00:00,2024-12-07 04:17:15.021756+00:00,2024-12-07 04:16:23.842003+00:00,network_metrics,4026531834,SSDP,3232235740,48.94,75.54,0.0,106.83,0.03,0,3.08,443.0,443.0,151.08,0.57,0.011811023622047244,0.007827878233005264,
2024-12-07 04:16:43.693480+00:00,_result,78,2024-12-07 04:16:15.021756+00:00,2024-12-07 04:17:15.021756+00:00,2024-12-07 04:16:43.693480+00:00,network_metrics,4026531834,SSDP,3232235740,8.5,0.0,0.0,,0.02,0,0.0,443.0,443.0,0.0,0.2,0.011811023622047244,0.007985678704856787,
2024-12-07 04:16:23.923148+00:00,_result,79,2024-12-07 04:16:15.021756+00:00,2024-12-07 04:17:15.021756+00:00,2024-12-07 04:16:23.923148+00:00,network_metrics,4026531834,SSDP,3232235749,48.94,117.61,0.0,46.0,0.04,0,3.07,443.0,443.0,88.94,1.45,0.0,0.007827878233005264,
2024-12-07 04:16:24.527432+00:00,_result,80,2024-12-07 04:16:15.021756+00:00,2024-12-07 04:17:15.021756+00:00,2024-12-07 04:16:24.527432+00:00,network_metrics,4026531834,SSDP,3232235765,48.94,109.65,0.0,31.2,0.04,0,3.03,443.0,443.0,134.78,1.41,0.0,0.007827878233005264,
2024-12-07 04:16:21.803533+00:00,_result,81,2024-12-07 04:16:15.021756+00:00,2024-12-07 04:17:15.021756+00:00,2024-12-07 04:16:21.803533+00:00,network_metrics,4294967295,DHCP,0,48.94,360.82,0.0,,0.06,0,0.0,443.0,443.0,360.82,0.62,0.5,0.007827878233005264,
2024-12-07 04:16:22.356752+00:00,_result,82,2024-12-07 04:16:15.021756+00:00,2024-12-07 04:17:15.021756+00:00,2024-12-07 04:16:22.356752+00:00,network_metrics,4294967295,UDP,3232235653,48.94,0.0,0.0,0.0,0.02,0,0.0,443.0,443.0,0.0,1.13,0.5,0.007827878233005264,
2024-12-07 04:16:43.263570+00:00,_result,82,2024-12-07 04:16:15.021756+00:00,2024-12-07 04:17:15.021756+00:00,2024-12-07 04:16:43.263570+00:00,network_metrics,4294967295,UDP,3232235653,8.5,4.45,0.0,23.72,0.01,0,12.08,443.0,443.0,0.0,4.05,0.5,0.007985678704856787,
2024-12-07 04:16:23.870800+00:00,_result,83,2024-12-07 04:16:15.021756+00:00,2024-12-07 04:17:15.021756+00:00,2024-12-07 04:16:23.870800+00:00,network_metrics,4294967295,UDP,3232235740,48.94,34.55,0.0,81.11,0.01,0,25.09,443.0,443.0,163.48,2.09,0.5,0.007827878233005264,
2024-12-07 04:16:43.734536+00:00,_result,83,2024-12-07 04:16:15.021756+00:00,2024-12-07 04:17:15.021756+00:00,2024-12-07 04:16:43.734536+00:00,network_metrics,4294967295,UDP,3232235740,8.5,33.88,0.0,86.28,0.01,0,15.15,443.0,443.0,101.45,1.07,0.5,0.007985678704856787,
2024-12-07 04:16:43.885144+00:00,_result,84,2024-12-07 04:16:15.021756+00:00,2024-12-07 04:17:15.021756+00:00,2024-12-07 04:16:43.885144+00:00,network_metrics,577499997,TLSv1.3,3232235765,8.5,36.72,0.0,47.11,0.01,0,0.06,443.0,59513.0,3.41,0.09,0.5,0.007938978829389787,0.9999999999999999
2024-12-07 04:16:24.028756+00:00,_result,85,2024-12-07 04:16:15.021756+00:00,2024-12-07 04:17:15.021756+00:00,2024-12-07 04:16:24.028756+00:00,network_metrics,578335169,TCP,3232235765,48.94,18.8,0.0,82.07,0.0,0,10.09,443.0,59879.0,1.97,28.92,0.5,0.9802395666437781,0.0
2024-12-07 04:16:43.951304+00:00,_result,86,2024-12-07 04:16:15.021756+00:00,2024-12-07 04:17:15.021756+00:00,2024-12-07 04:16:43.951304+00:00,network_metrics,580216017,TLSv1.2,3232235765,8.5,397.83,0.0,532.98,0.01,0,0.06,443.0,59523.0,774.71,0.1,0.5,0.007985678704856787,0.9999999999999999
2024-12-07 04:16:44.018149+00:00,_result,87,2024-12-07 04:16:15.021756+00:00,2024-12-07 04:17:15.021756+00:00,2024-12-07 04:16:44.018149+00:00,network_metrics,599449622,TCP,3232235765,8.5,1.51,0.0,7.39,0.0,0,18.21,443.0,60128.0,0.89,23.58,0.5,1.0,0.0
2024-12-07 04:16:24.054022+00:00,_result,88,2024-12-07 04:16:15.021756+00:00,2024-12-07 04:17:15.021756+00:00,2024-12-07 04:16:24.054022+00:00,network_metrics,599449624,TCP,3232235765,48.94,17.49,0.0,52.43,0.0,0,22.2,443.0,59753.0,1.8,18.69,0.5,0.9802395666437781,0.0
2024-12-07 04:16:44.085972+00:00,_result,88,2024-12-07 04:16:15.021756+00:00,2024-12-07 04:17:15.021756+00:00,2024-12-07 04:16:44.085972+00:00,network_metrics,599449624,TCP,3232235765,8.5,23.63,0.0,71.38,0.0,0,16.48,443.0,60132.0,1.26,16.56,0.5,1.0,0.0
2024-12-07 04:16:24.083576+00:00,_result,89,2024-12-07 04:16:15.021756+00:00,2024-12-07 04:17:15.021756+00:00,2024-12-07 04:16:24.083576+00:00,network_metrics,599449640,TLSv1.2,3232235765,48.94,104.55,0.0,97.3,0.01,0,13.61,443.0,51184.0,65.72,0.22,0.5,0.007782101167315175,0.9565217391304348
2024-12-07 04:16:44.133274+00:00,_result,89,2024-12-07 04:16:15.021756+00:00,2024-12-07 04:17:15.021756+00:00,2024-12-07 04:16:44.133274+00:00,network_metrics,599449640,TLSv1.2,3232235765,8.5,53.7,0.0,68.91,0.01,0,0.3,443.0,51184.0,4.98,0.1,0.5,0.007938978829389787,0.9999999999999999
2024-12-07 04:16:24.101959+00:00,_result,90,2024-12-07 04:16:15.021756+00:00,2024-12-07 04:17:15.021756+00:00,2024-12-07 04:16:24.101959+00:00,network_metrics,600356467,TCP,3232235765,48.94,46.42,0.0,133.05,0.0,0,20.66,443.0,59732.0,94.09,9.41,0.5,0.9802395666437781,0.0
2024-12-07 04:16:44.187292+00:00,_result,90,2024-12-07 04:16:15.021756+00:00,2024-12-07 04:17:15.021756+00:00,2024-12-07 04:16:44.187292+00:00,network_metrics,600356467,TCP,3232235765,8.5,22.25,0.0,60.84,0.0,0,5.78,443.0,60241.0,4.21,2.96,0.5,1.0,0.0
2024-12-07 04:16:44.233971+00:00,_result,91,2024-12-07 04:16:15.021756+00:00,2024-12-07 04:17:15.021756+00:00,2024-12-07 04:16:44.233971+00:00,network_metrics,601878194,TCP,3232235765,8.5,92.51,0.0,116.81,0.0,0,15.54,443.0,53809.0,22.44,0.14,0.5,0.007907845579078455,0.6363636363636364
2024-12-07 04:17:01.120287+00:00,_result,91,2024-12-07 04:16:15.021756+00:00,2024-12-07 04:17:15.021756+00:00,2024-12-07 04:17:01.120287+00:00,network_metrics,601878194,TCP,3232235765,1000.0,125.59,0.0,,0.0,0,0.0,443.0,55924.0,125.59,0.0,1.0,1.0,0.0
2024-12-07 04:16:24.123157+00:00,_result,92,2024-12-07 04:16:15.021756+00:00,2024-12-07 04:17:15.021756+00:00,2024-12-07 04:16:24.123157+00:00,network_metrics,601878194,TLSv1.2,3232235765,48.94,43.38,0.0,83.88,0.09,0,21.69,443.0,53809.0,7.85,31.2,0.5,0.007782101167315175,0.9565217391304348
2024-12-07 04:16:52.867624+00:00,_result,92,2024-12-07 04:16:15.021756+00:00,2024-12-07 04:17:15.021756+00:00,2024-12-07 04:16:52.867624+00:00,network_metrics,601878194,TLSv1.2,3232235765,17.85,189.7,0.0,,0.19,0,0.0,443.0,55924.0,189.7,1.94,1.0,0.17510373443983404,1.0
2024-12-07 04:16:24.153155+00:00,_result,93,2024-12-07 04:16:15.021756+00:00,2024-12-07 04:17:15.021756+00:00,2024-12-07 04:16:24.153155+00:00,network_metrics,879870596,TCP,3232235765,48.94,40.2,0.0,50.31,0.0,0,0.31,443.0,58776.0,75.78,0.05,0.5,0.015533684290836958,0.6521739130434783
2024-12-07 04:16:44.288675+00:00,_result,93,2024-12-07 04:16:15.021756+00:00,2024-12-07 04:17:15.021756+00:00,2024-12-07 04:16:44.288675+00:00,network_metrics,879870596,TCP,3232235765,8.5,235.52,0.0,306.2,0.0,1,18.07,443.0,58776.0,55.6,0.09,0.5,0.015846824408468244,0.6818181818181818
2024-12-07 04:16:24.179776+00:00,_result,94,2024-12-07 04:16:15.021756+00:00,2024-12-07 04:17:15.021756+00:00,2024-12-07 04:16:24.179776+00:00,network_metrics,886018850,TCP,3232235765,0.56,57.55,0.0,156.58,0.0,0,5.63,443.0,59091.0,0.12,2.22,0.5,0.007766842145418479,0.6086956521739131
